date,cum_var,var_pc1,mean_cos_sim,min_cos_sim,r_squared,var_slope_change
2005-11-29,0.7352817268279281,0.4355391113868135,0.9998522935155143,0.9997486282277348,0.7473111047006369,0.001067162499552965
2005-11-30,0.7352817268279281,0.4355391113868135,0.9998598404282775,0.9997486282277348,0.7473111047006369,0.001067162499552965
2005-12-01,0.7352817268279281,0.4355391113868135,0.9998598404282775,0.9997486282277348,0.7473111047006369,0.001067162499552965
2005-12-02,0.7352817268279281,0.4352686975564415,0.9997994037520636,0.9996751384248843,0.7473111047006369,0.001067162499552965
2005-12-05,0.7352817268279281,0.43518420551624215,0.9997994037520636,0.9996751384248843,0.7473111047006369,0.0010672499855204354
2005-12-06,0.7352817268279281,0.435069390050992,0.9998224290252478,0.9997030339329042,0.7473111047006369,0.0010672499855204354
2005-12-07,0.7353767584885024,0.43426691097555203,0.9998598404282775,0.9997486282277348,0.749271028877264,0.0010796591495219054
2005-12-08,0.7354755410557539,0.43389124030931375,0.999873292863169,0.9998098521475745,0.749271028877264,0.0010796591495219054
2005-12-09,0.7356854691475125,0.4338397973361568,0.9998892989383942,0.9998126463249261,0.7494046010725225,0.0011032360181085776
2005-12-12,0.7356993219202403,0.4338397973361568,0.9998892989383942,0.9998126463249261,0.7499048789100216,0.0016583821697176981
2005-12-13,0.7357105847015231,0.4338397973361568,0.999873292863169,0.9998098521475745,0.7511499512936594,0.0018644993146323952
2005-12-14,0.7362033468502285,0.4338397973361568,0.9998892989383942,0.9998126463249261,0.7516973110840038,0.0021140669880060914
2005-12-15,0.736250167798727,0.4338397973361568,0.9998892989383942,0.9998126463249261,0.7517909849460813,0.0023404752816208463
2005-12-16,0.7363399757100002,0.4338397973361568,0.9999037833968473,0.9998244893933013,0.7518385307796511,0.0023404752816208463
2005-12-19,0.7363399757100002,0.4338397973361568,0.9999037833968473,0.9998244893933013,0.7522314980119226,0.0018644993146323952
2005-12-20,0.7363399757100002,0.4338397973361568,0.9999045772722411,0.999839845553433,0.7522314980119226,0.0016583821697176981
2005-12-21,0.7363399757100002,0.43381986240412707,0.9999170875967177,0.9998515267535747,0.7522314980119226,0.0015934782961570804
2005-12-22,0.7363415639556681,0.4338397973361568,0.9999310700453891,0.9998667517639037,0.7522314980119226,0.0016583821697176981
2005-12-23,0.7364161793897637,0.43389124030931375,0.9999170875967177,0.9998515267535747,0.7522835067144739,0.0018644993146323952
2005-12-26,0.7368797228942431,0.4341838800857576,0.9999310700453891,0.9998673057365093,0.7524106120589747,0.0023404752816208463
2005-12-27,0.7370764166618197,0.43426691097555203,0.9999310700453891,0.9998710159951489,0.7525526451929019,0.0018644993146323952
2005-12-28,0.7371363405184027,0.43500338092908647,0.9999441065489357,0.9999089461764803,0.7525526451929019,0.002336394018568
2005-12-29,0.7372169341195897,0.4354663006767568,0.9999441065489357,0.9999089461764803,0.7524106120589747,0.0023614256056445626
2005-12-30,0.7372224940291894,0.4356782291647239,0.999949403331747,0.9999159738771553,0.7524106120589747,0.002401300255678862
2006-01-02,0.7372224940291894,0.4356782291647239,0.999949403331747,0.9999159738771553,0.7522835067144739,0.002401300255678862
